Sr.No,Smiles,Solvent,AbsorptioMax (nm),EmissionMax (nm),Fluorescent labeling,Total Molweight,molFormula,cLogP,cLogS,H-Acceptors,H-Donors,Total Surface Area,Relative PSA,Polar Surface Area,Druglikeness,Rotatable Bonds,Weiner
6022,COc1ccc2c(=O)c3c([nH]c2c1)-c1ccccc1NC3(C)C,CC#N,415,506,Yes,306.364,C19H18N2O2,2.7659,-4.321,4,2,226.8,0.20265,50.36,2.8895,1,1040
6023,COc1ccc2c(=O)c3c([nH]c2c1)-c1ccccc1NC3(C)C,CCCCO,424,515,Yes,306.364,C19H18N2O2,2.7659,-4.321,4,2,226.8,0.20265,50.36,2.8895,1,1040
6024,COc1ccc2c(=O)c3c([nH]c2c1)-c1ccccc1NC3(C)C,CCCO,421,517,Yes,306.364,C19H18N2O2,2.7659,-4.321,4,2,226.8,0.20265,50.36,2.8895,1,1040
6025,COc1ccc2c(=O)c3c([nH]c2c1)-c1ccccc1NC3(C)C,CCO,424,516,Yes,306.364,C19H18N2O2,2.7659,-4.321,4,2,226.8,0.20265,50.36,2.8895,1,1040
6026,COc1ccc2c(=O)c3c([nH]c2c1)-c1ccccc1NC3(C)C,CO,424,526,Yes,306.364,C19H18N2O2,2.7659,-4.321,4,2,226.8,0.20265,50.36,2.8895,1,1040
6027,COc1ccc2c(=O)c3c([nH]c2c1)-c1ccccc1NC3(C)C,O,383,547,Yes,306.364,C19H18N2O2,2.7659,-4.321,4,2,226.8,0.20265,50.36,2.8895,1,1040
6028,COc1ccc2c(=O)c3c([nH]c2c1)-c1cc(Cl)ccc1NC3(C)C,ClC(Cl)(Cl)Cl,419,469,Yes,340.809,C19H17ClN2O2,3.3719,-5.057,4,2,242.22,0.18974,50.36,2.956,1,1171
6029,COc1ccc2c(=O)c3c([nH]c2c1)-c1cc(Cl)ccc1NC3(C)C,Cc1ccccc1,405,477,Yes,340.809,C19H17ClN2O2,3.3719,-5.057,4,2,242.22,0.18974,50.36,2.956,1,1171
6030,COc1ccc2c(=O)c3c([nH]c2c1)-c1cc(Cl)ccc1NC3(C)C,c1ccccc1,420,478,Yes,340.809,C19H17ClN2O2,3.3719,-5.057,4,2,242.22,0.18974,50.36,2.956,1,1171
6031,COc1ccc2c(=O)c3c([nH]c2c1)-c1cc(Cl)ccc1NC3(C)C,C1CCOC1,411,489,Yes,340.809,C19H17ClN2O2,3.3719,-5.057,4,2,242.22,0.18974,50.36,2.956,1,1171
6032,COc1ccc2c(=O)c3c([nH]c2c1)-c1cc(Cl)ccc1NC3(C)C,CCOC(C)=O,417,497,Yes,340.809,C19H17ClN2O2,3.3719,-5.057,4,2,242.22,0.18974,50.36,2.956,1,1171
6033,COc1ccc2c(=O)c3c([nH]c2c1)-c1cc(Cl)ccc1NC3(C)C,ClCCl,408,491,Yes,340.809,C19H17ClN2O2,3.3719,-5.057,4,2,242.22,0.18974,50.36,2.956,1,1171
6034,COc1ccc2c(=O)c3c([nH]c2c1)-c1cc(Cl)ccc1NC3(C)C,CN(C)C=O,425,509,Yes,340.809,C19H17ClN2O2,3.3719,-5.057,4,2,242.22,0.18974,50.36,2.956,1,1171
6035,COc1ccc2c(=O)c3c([nH]c2c1)-c1cc(Cl)ccc1NC3(C)C,CS(C)=O,426,511,Yes,340.809,C19H17ClN2O2,3.3719,-5.057,4,2,242.22,0.18974,50.36,2.956,1,1171
6036,COc1ccc2c(=O)c3c([nH]c2c1)-c1cc(Cl)ccc1NC3(C)C,CC#N,421,512,Yes,340.809,C19H17ClN2O2,3.3719,-5.057,4,2,242.22,0.18974,50.36,2.956,1,1171
6037,COc1ccc2c(=O)c3c([nH]c2c1)-c1cc(Cl)ccc1NC3(C)C,CCCCO,426,525,Yes,340.809,C19H17ClN2O2,3.3719,-5.057,4,2,242.22,0.18974,50.36,2.956,1,1171
6038,COc1ccc2c(=O)c3c([nH]c2c1)-c1cc(Cl)ccc1NC3(C)C,CCCO,426,525,Yes,340.809,C19H17ClN2O2,3.3719,-5.057,4,2,242.22,0.18974,50.36,2.956,1,1171
6039,COc1ccc2c(=O)c3c([nH]c2c1)-c1cc(Cl)ccc1NC3(C)C,CCO,426,525,Yes,340.809,C19H17ClN2O2,3.3719,-5.057,4,2,242.22,0.18974,50.36,2.956,1,1171
6040,COc1ccc2c(=O)c3c([nH]c2c1)-c1cc(Cl)ccc1NC3(C)C,CO,428,532,Yes,340.809,C19H17ClN2O2,3.3719,-5.057,4,2,242.22,0.18974,50.36,2.956,1,1171
6041,COc1ccc2c(=O)c3c([nH]c2c1)-c1cc(Cl)ccc1NC3(C)C,O,405,555,Yes,340.809,C19H17ClN2O2,3.3719,-5.057,4,2,242.22,0.18974,50.36,2.956,1,1171
6042,CN(C)c1ccc(C2=Nc3sc4ccccc4[n+]3[B-](F)(F)O2)cc1,Cc1ccccc1,421,450,Yes,345.18,C16H14BF2N3OS,2.8759,-5.9,4,0,239.85,0.19445,61.46,-3.0817,2,1313
6043,CN(C)c1ccc(C2=Nc3sc4ccccc4[n+]3[B-](F)(F)O2)cc1,ClCCl,425,467,Yes,345.18,C16H14BF2N3OS,2.8759,-5.9,4,0,239.85,0.19445,61.46,-3.0817,2,1313
6044,CN(C)c1ccc(C2=Nc3sc4ccccc4[n+]3[B-](F)(F)O2)cc1,C1CCOC1,424,469,Yes,345.18,C16H14BF2N3OS,2.8759,-5.9,4,0,239.85,0.19445,61.46,-3.0817,2,1313
6045,CN(C)c1ccc(C2=Nc3sc4ccccc4[n+]3[B-](F)(F)O2)cc1,CC(C)=O,425,482,Yes,345.18,C16H14BF2N3OS,2.8759,-5.9,4,0,239.85,0.19445,61.46,-3.0817,2,1313
6046,CN(C)c1ccc(C2=Nc3sc4ccccc4[n+]3[B-](F)(F)O2)cc1,CC#N,421,486,Yes,345.18,C16H14BF2N3OS,2.8759,-5.9,4,0,239.85,0.19445,61.46,-3.0817,2,1313
6047,COc1ccc2c(c1)sc1[n+]2[B-](F)(F)OC(c2ccc(N(C)C)cc2)=N1,Cc1ccccc1,427,454,Yes,375.206,C17H16BF2N3O2S,2.8059,-5.918,5,0,262.11,0.21609,70.69,-2.9774,3,1666
6048,COc1ccc2c(c1)sc1[n+]2[B-](F)(F)OC(c2ccc(N(C)C)cc2)=N1,ClCCl,430,467,Yes,375.206,C17H16BF2N3O2S,2.8059,-5.918,5,0,262.11,0.21609,70.69,-2.9774,3,1666
6049,COc1ccc2c(c1)sc1[n+]2[B-](F)(F)OC(c2ccc(N(C)C)cc2)=N1,C1CCOC1,430,466,Yes,375.206,C17H16BF2N3O2S,2.8059,-5.918,5,0,262.11,0.21609,70.69,-2.9774,3,1666
6050,COc1ccc2c(c1)sc1[n+]2[B-](F)(F)OC(c2ccc(N(C)C)cc2)=N1,CC(C)=O,431,477,Yes,375.206,C17H16BF2N3O2S,2.8059,-5.918,5,0,262.11,0.21609,70.69,-2.9774,3,1666
6051,COc1ccc2c(c1)sc1[n+]2[B-](F)(F)OC(c2ccc(N(C)C)cc2)=N1,CC#N,426,481,Yes,375.206,C17H16BF2N3O2S,2.8059,-5.918,5,0,262.11,0.21609,70.69,-2.9774,3,1666
6052,CN(C)c1ccc(C2=Nc3sc4cc(F)ccc4[n+]3[B-](F)(F)O2)cc1,Cc1ccccc1,423,452,Yes,363.17,C16H13BF3N3OS,2.9767,-6.214,4,0,246.2,0.18944,61.46,-4.4217,2,1477
6053,CN(C)c1ccc(C2=Nc3sc4cc(F)ccc4[n+]3[B-](F)(F)O2)cc1,ClCCl,425,468,Yes,363.17,C16H13BF3N3OS,2.9767,-6.214,4,0,246.2,0.18944,61.46,-4.4217,2,1477
6054,CN(C)c1ccc(C2=Nc3sc4cc(F)ccc4[n+]3[B-](F)(F)O2)cc1,C1CCOC1,425,472,Yes,363.17,C16H13BF3N3OS,2.9767,-6.214,4,0,246.2,0.18944,61.46,-4.4217,2,1477
6055,CN(C)c1ccc(C2=Nc3sc4cc(F)ccc4[n+]3[B-](F)(F)O2)cc1,CC(C)=O,426,483,Yes,363.17,C16H13BF3N3OS,2.9767,-6.214,4,0,246.2,0.18944,61.46,-4.4217,2,1477
6056,CN(C)c1ccc(C2=Nc3sc4cc(F)ccc4[n+]3[B-](F)(F)O2)cc1,CC#N,422,487,Yes,363.17,C16H13BF3N3OS,2.9767,-6.214,4,0,246.2,0.18944,61.46,-4.4217,2,1477
6057,CN(C)c1ccc(C2=Nc3sc4cc(Cl)ccc4[n+]3[B-](F)(F)O2)cc1,Cc1ccccc1,427,456,Yes,379.625,C16H13BClF2N3OS,3.4819,-6.636,4,0,255.27,0.18271,61.46,-2.9938,2,1477
6058,CN(C)c1ccc(C2=Nc3sc4cc(Cl)ccc4[n+]3[B-](F)(F)O2)cc1,ClCCl,430,473,Yes,379.625,C16H13BClF2N3OS,3.4819,-6.636,4,0,255.27,0.18271,61.46,-2.9938,2,1477
6059,CN(C)c1ccc(C2=Nc3sc4cc(Cl)ccc4[n+]3[B-](F)(F)O2)cc1,C1CCOC1,430,477,Yes,379.625,C16H13BClF2N3OS,3.4819,-6.636,4,0,255.27,0.18271,61.46,-2.9938,2,1477
6060,CN(C)c1ccc(C2=Nc3sc4cc(Cl)ccc4[n+]3[B-](F)(F)O2)cc1,CC(C)=O,430,488,Yes,379.625,C16H13BClF2N3OS,3.4819,-6.636,4,0,255.27,0.18271,61.46,-2.9938,2,1477
6061,CN(C)c1ccc(C2=Nc3sc4cc(Cl)ccc4[n+]3[B-](F)(F)O2)cc1,CC#N,426,491,Yes,379.625,C16H13BClF2N3OS,3.4819,-6.636,4,0,255.27,0.18271,61.46,-2.9938,2,1477
6062,CN(C)c1ccc(C2=Nc3sc4cc(C(F)(F)F)ccc4[n+]3[B-](F)(F)O2)cc1,Cc1ccccc1,428,460,Yes,413.177,C17H13BF5N3OS,3.7242,-6.678,4,0,269.31,0.17318,61.46,-10.272,3,2050
6063,CN(C)c1ccc(C2=Nc3sc4cc(C(F)(F)F)ccc4[n+]3[B-](F)(F)O2)cc1,ClCCl,431,478,Yes,413.177,C17H13BF5N3OS,3.7242,-6.678,4,0,269.31,0.17318,61.46,-10.272,3,2050
6064,CN(C)c1ccc(C2=Nc3sc4cc(C(F)(F)F)ccc4[n+]3[B-](F)(F)O2)cc1,C1CCOC1,430,486,Yes,413.177,C17H13BF5N3OS,3.7242,-6.678,4,0,269.31,0.17318,61.46,-10.272,3,2050
6065,CN(C)c1ccc(C2=Nc3sc4cc(C(F)(F)F)ccc4[n+]3[B-](F)(F)O2)cc1,CC(C)=O,431,495,Yes,413.177,C17H13BF5N3OS,3.7242,-6.678,4,0,269.31,0.17318,61.46,-10.272,3,2050
6066,CN(C)c1ccc(C2=Nc3sc4cc(C(F)(F)F)ccc4[n+]3[B-](F)(F)O2)cc1,CC#N,427,500,Yes,413.177,C17H13BF5N3OS,3.7242,-6.678,4,0,269.31,0.17318,61.46,-10.272,3,2050
6067,CN(C)c1ccc(C2=Nc3sc4c(F)c(F)c(F)c(F)c4[n+]3[B-](F)(F)O2)cc1,Cc1ccccc1,431,464,Yes,417.14,C16H10BF6N3OS,3.2791,-7.156,4,0,265.25,0.17583,61.46,-4.4217,2,1947
6068,CN(C)c1ccc(C2=Nc3sc4c(F)c(F)c(F)c(F)c4[n+]3[B-](F)(F)O2)cc1,ClCCl,433,483,Yes,417.14,C16H10BF6N3OS,3.2791,-7.156,4,0,265.25,0.17583,61.46,-4.4217,2,1947
6069,CN(C)c1ccc(C2=Nc3sc4c(F)c(F)c(F)c(F)c4[n+]3[B-](F)(F)O2)cc1,C1CCOC1,434,492,Yes,417.14,C16H10BF6N3OS,3.2791,-7.156,4,0,265.25,0.17583,61.46,-4.4217,2,1947
6070,CN(C)c1ccc(C2=Nc3sc4c(F)c(F)c(F)c(F)c4[n+]3[B-](F)(F)O2)cc1,CC#N,431,503,Yes,417.14,C16H10BF6N3OS,3.2791,-7.156,4,0,265.25,0.17583,61.46,-4.4217,2,1947
6071,c1ccc(-c2pc3ccccc3s2)cc1,CC#N,330,443,Yes,228.254,C13H9PS,3.465,-3.812,0,0,151.35,0.13452,62.38,-4.7036,1,361
6072,COc1ccc(-c2pc3ccccc3s2)cc1,CC#N,347,445,Yes,258.28,C14H11OPS,3.395,-3.83,1,0,173.61,0.17487,71.61,-4.8633,2,537
6073,Brc1ccc(-c2pc3ccccc3s2)cc1,CC#N,337,439,Yes,307.151,C13H8BrPS,4.1902,-4.646,0,0,169.98,0.11978,62.38,-6.4936,1,441
6074,FC(F)(F)c1ccc(-c2pc3ccccc3s2)cc1,CC#N,331,430,Yes,296.252,C14H8F3PS,4.3133,-4.59,0,0,180.81,0.1126,62.38,-11.894,2,735
6075,N#Cc1ccc(-c2pc3ccccc3s2)cc1,CC#N,340,433,Yes,253.265,C14H8NPS,3.3006,-4.585,1,0,173.06,0.196,86.17,-8.8295,1,537
6076,N#Cc1cccc(-c2pc3ccccc3s2)c1,CC#N,324,432,Yes,253.265,C14H8NPS,3.3006,-4.585,1,0,173.06,0.196,86.17,-8.8295,1,519
6077,CSC1=C2C=C(c3cc4n(c3)[B-](F)(F)[N+]3=CC=CC3=C4c3c(C)cc(C)cc3C)C(C)=[N+]2[B-](F)(F)n2c(C)ccc21,C1CCCCC1,606,652,Yes,574.26,C30H28B2F4N4S,4.3529,-9.209,4,0,404.65,0.098628,58.52,-1.4618,3,5051
6078,CSC1=C2C=C(c3cc4n(c3)[B-](F)(F)[N+]3=CC=CC3=C4c3c(C)cc(C)cc3C)C(C)=[N+]2[B-](F)(F)n2c(C)ccc21,Cc1ccccc1,607,663,Yes,574.26,C30H28B2F4N4S,4.3529,-9.209,4,0,404.65,0.098628,58.52,-1.4618,3,5051
6079,CSC1=C2C=C(c3cc4n(c3)[B-](F)(F)[N+]3=CC=CC3=C4c3c(C)cc(C)cc3C)C(C)=[N+]2[B-](F)(F)n2c(C)ccc21,CCOC(C)=O,598,664,Yes,574.26,C30H28B2F4N4S,4.3529,-9.209,4,0,404.65,0.098628,58.52,-1.4618,3,5051
6080,CSC1=C2C=C(c3cc4n(c3)[B-](F)(F)[N+]3=CC=CC3=C4c3c(C)cc(C)cc3C)C(C)=[N+]2[B-](F)(F)n2c(C)ccc21,CC(C)=O,595,694,Yes,574.26,C30H28B2F4N4S,4.3529,-9.209,4,0,404.65,0.098628,58.52,-1.4618,3,5051
6081,CSC1=C2C=C(c3cc4n(c3)[B-](F)(F)[N+]3=CC=CC3=C4c3c(C)cc(C)cc3C)C(C)=[N+]2[B-](F)(F)n2c(C)ccc21,CC#N,592,740,Yes,574.26,C30H28B2F4N4S,4.3529,-9.209,4,0,404.65,0.098628,58.52,-1.4618,3,5051
6082,C#CCNC1=C2C=C(c3cc4n(c3)[B-](F)(F)[N+]3=CC=CC3=C4c3c(C)cc(C)cc3C)C(C)=[N+]2[B-](F)(F)n2c(C)ccc21,C1CCCCC1,568,633,Yes,581.231,C32H29B2F4N5,3.4246,-10.235,5,1,423.93,0.079919,45.25,-1.3616,4,5793
6083,C#CCNC1=C2C=C(c3cc4n(c3)[B-](F)(F)[N+]3=CC=CC3=C4c3c(C)cc(C)cc3C)C(C)=[N+]2[B-](F)(F)n2c(C)ccc21,CCOC(C)=O,568,690,Yes,581.231,C32H29B2F4N5,3.4246,-10.235,5,1,423.93,0.079919,45.25,-1.3616,4,5793
6084,CC1=[N+]2C(=C(Oc3ccccc3)c3ccc(C)n3[B-]2(F)F)C=C1c1cc2n(c1)[B-](F)(F)[N+]1=CC=CC1=C2c1c(C)cc(C)cc1C,C1CCCCC1,582,630,Yes,620.264,C35H30B2F4N4O,5.3891,-11.076,5,0,444.66,0.07291,42.45,-1.9985,4,6983
6085,CC1=[N+]2C(=C(Oc3ccccc3)c3ccc(C)n3[B-]2(F)F)C=C1c1cc2n(c1)[B-](F)(F)[N+]1=CC=CC1=C2c1c(C)cc(C)cc1C,CCOC(C)=O,577,665,Yes,620.264,C35H30B2F4N4O,5.3891,-11.076,5,0,444.66,0.07291,42.45,-1.9985,4,6983
6086,CC1=[N+]2C(=Cc3ccc(C)n3[B-]2(F)F)C=C1c1cc2n(c1)[B-](F)(F)[N+]1=CC=CC1=C2c1c(C)cc(C)cc1C,C1CCCCC1,592.5,636,Yes,528.167,C29H26B2F4N4,3.8259,-10.086,4,0,376.69,0.059518,33.22,-2.0568,2,4473
6087,CC1=[N+]2C(=Cc3ccc(C)n3[B-]2(F)F)C=C1c1cc2n(c1)[B-](F)(F)[N+]1=CC=CC1=C2c1c(C)cc(C)cc1C,CCOC(C)=O,589,683,Yes,528.167,C29H26B2F4N4,3.8259,-10.086,4,0,376.69,0.059518,33.22,-2.0568,2,4473
6088,CC1=[N+]2C(=C(c3ccc(C=O)cc3)c3ccc(C)n3[B-]2(F)F)C=C1c1cc2n(c1)[B-](F)(F)[N+]1=CC=CC1=C2c1c(C)cc(C)cc1C,C1CCCCC1,604.5,657,Yes,632.275,C36H30B2F4N4O,5.2573,-11.615,5,0,454.2,0.078071,50.29,-4.1655,4,7391
6089,CC1=[N+]2C(=C(c3ccc(C=O)cc3)c3ccc(C)n3[B-]2(F)F)C=C1c1cc2n(c1)[B-](F)(F)[N+]1=CC=CC1=C2c1c(C)cc(C)cc1C,CCOC(C)=O,604.5,669,Yes,632.275,C36H30B2F4N4O,5.2573,-11.615,5,0,454.2,0.078071,50.29,-4.1655,4,7391
6090,CC1=[N+]2C(=C(c3ccc(Br)cc3)c3ccc(C)n3[B-]2(F)F)C=C1c1cc2n(c1)[B-](F)(F)[N+]1=CC=CC1=C2c1c(C)cc(C)cc1C,C1CCCCC1,598.5,642,Yes,683.161,C35H29B2BrF4N4,6.0492,-12.125,4,0,453.29,0.049461,33.22,-3.8468,3,6905
6091,CC1=[N+]2C(=C(c3ccc(Br)cc3)c3ccc(C)n3[B-]2(F)F)C=C1c1cc2n(c1)[B-](F)(F)[N+]1=CC=CC1=C2c1c(C)cc(C)cc1C,CCOC(C)=O,601.5,670,Yes,683.161,C35H29B2BrF4N4,6.0492,-12.125,4,0,453.29,0.049461,33.22,-3.8468,3,6905
6092,CC1=[N+]2C(=C(c3ccccc3C)c3ccc(C)n3[B-]2(F)F)C=C1c1cc2n(c1)[B-](F)(F)[N+]1=CC=CC1=C2c1c(C)cc(C)cc1C,C1CCCCC1,595,640,Yes,618.292,C36H32B2F4N4,5.6679,-11.635,4,0,446.92,0.050166,33.22,-2.0568,3,6827
6093,CC1=[N+]2C(=C(c3ccccc3C)c3ccc(C)n3[B-]2(F)F)C=C1c1cc2n(c1)[B-](F)(F)[N+]1=CC=CC1=C2c1c(C)cc(C)cc1C,CCOC(C)=O,599,679,Yes,618.292,C36H32B2F4N4,5.6679,-11.635,4,0,446.92,0.050166,33.22,-2.0568,3,6827
6094,CC1=[N+]2C(=C(c3ccc(C(=O)c4ccccc4)cc3)c3ccc(C)n3[B-]2(F)F)C=C1c1cc2n(c1)[B-](F)(F)[N+]1=CC=CC1=C2c1c(C)cc(C)cc1C,C1CCCCC1,599,645,Yes,708.373,C42H34B2F4N4O,6.454,-13.391,5,0,512.17,0.069235,50.29,-1.7623,5,1.08E+04
6095,CC1=[N+]2C(=C(c3ccc(C(=O)c4ccccc4)cc3)c3ccc(C)n3[B-]2(F)F)C=C1c1cc2n(c1)[B-](F)(F)[N+]1=CC=CC1=C2c1c(C)cc(C)cc1C,CCOC(C)=O,601.5,664,Yes,708.373,C42H34B2F4N4O,6.454,-13.391,5,0,512.17,0.069235,50.29,-1.7623,5,1.08E+04
6096,CC1=[N+]2C(=C(c3ccc4c(c3)Cc3ccccc3-4)c3ccc(C)n3[B-]2(F)F)C=C1c1cc2n(c1)[B-](F)(F)[N+]1=CC=CC1=C2c1c(C)cc(C)cc1C,C1CCCCC1,597.5,645,Yes,692.374,C42H34B2F4N4,7.3423,-14.002,4,0,494.68,0.045322,33.22,-2.1195,3,9827
6097,CC1=[N+]2C(=C(c3ccc4c(c3)Cc3ccccc3-4)c3ccc(C)n3[B-]2(F)F)C=C1c1cc2n(c1)[B-](F)(F)[N+]1=CC=CC1=C2c1c(C)cc(C)cc1C,CCOC(C)=O,598.5,675,Yes,692.374,C42H34B2F4N4,7.3423,-14.002,4,0,494.68,0.045322,33.22,-2.1195,3,9827
6098,CC1=[N+]2C(=C(c3ccc(N(c4ccccc4)c4ccccc4)cc3)c3ccc(C)n3[B-]2(F)F)C=C1c1cc2n(c1)[B-](F)(F)[N+]1=CC=CC1=C2c1c(C)cc(C)cc1C,C1CCCCC1,593,645,Yes,771.476,C47H39B2F4N5,7.9184,-15.467,5,0,564.48,0.046007,36.46,-1.6855,6,1.38E+04
6099,CC1=[N+]2C(=C(c3ccc(N(c4ccccc4)c4ccccc4)cc3)c3ccc(C)n3[B-]2(F)F)C=C1c1cc2n(c1)[B-](F)(F)[N+]1=CC=CC1=C2c1c(C)cc(C)cc1C,CCOC(C)=O,596,680,Yes,771.476,C47H39B2F4N5,7.9184,-15.467,5,0,564.48,0.046007,36.46,-1.6855,6,1.38E+04
6100,CC1=[N+]2C(=C(c3cccs3)c3ccc(C)n3[B-]2(F)F)C=C1c1cc2n(c1)[B-](F)(F)[N+]1=CC=CC1=C2c1c(C)cc(C)cc1C,C1CCCCC1,608.5,650,Yes,610.293,C33H28B2F4N4S,5.1906,-11.301,4,0,430.6,0.09935,61.46,-0.14788,3,6067
6101,CC1=[N+]2C(=C(c3cccs3)c3ccc(C)n3[B-]2(F)F)C=C1c1cc2n(c1)[B-](F)(F)[N+]1=CC=CC1=C2c1c(C)cc(C)cc1C,CCOC(C)=O,605,670,Yes,610.293,C33H28B2F4N4S,5.1906,-11.301,4,0,430.6,0.09935,61.46,-0.14788,3,6067
6102,CC1=[N+]2C(=C(/C=C/c3ccc(C(F)(F)F)cc3)c3ccc(C)n3[B-]2(F)F)C=C1c1cc2n(c1)[B-](F)(F)[N+]1=CC=CC1=C2c1c(C)cc(C)cc1C,C1CCCCC1,620,704,Yes,698.3,C38H31B2F7N4,6.5254,-12.133,4,0,490.62,0.045697,33.22,-9.2468,5,9813
6103,CC1=[N+]2C(=C(/C=C/c3ccc(C(F)(F)F)cc3)c3ccc(C)n3[B-]2(F)F)C=C1c1cc2n(c1)[B-](F)(F)[N+]1=CC=CC1=C2c1c(C)cc(C)cc1C,CCOC(C)=O,617.5,710,Yes,698.3,C38H31B2F7N4,6.5254,-12.133,4,0,490.62,0.045697,33.22,-9.2468,5,9813
6104,CC1=[N+]2C(=C(NCc3ccccc3)c3ccc(C)n3[B-]2(F)F)C=C1c1cc2n(c1)[B-](F)(F)[N+]1=CC=CC1=C2c1c(C)cc(C)cc1C,C1CCCCC1,568,636,Yes,633.307,C36H33B2F4N5,4.8155,-10.934,5,1,459.88,0.073671,45.25,-1.4214,5,7547
6105,CC1=[N+]2C(=C(NCc3ccccc3)c3ccc(C)n3[B-]2(F)F)C=C1c1cc2n(c1)[B-](F)(F)[N+]1=CC=CC1=C2c1c(C)cc(C)cc1C,CCOC(C)=O,570,700,Yes,633.307,C36H33B2F4N5,4.8155,-10.934,5,1,459.88,0.073671,45.25,-1.4214,5,7547
6106,CC1=[N+]2C(=C(NC(C)c3ccccc3)c3ccc(C)n3[B-]2(F)F)C=C1c1cc2n(c1)[B-](F)(F)[N+]1=CC=CC1=C2c1c(C)cc(C)cc1C,C1CCCCC1,571,640,Yes,647.334,C37H35B2F4N5,5.1022,-11.005,5,1,470.88,0.07195,45.25,-0.95722,5,7918
6107,CC1=[N+]2C(=C(NC(C)c3ccccc3)c3ccc(C)n3[B-]2(F)F)C=C1c1cc2n(c1)[B-](F)(F)[N+]1=CC=CC1=C2c1c(C)cc(C)cc1C,CCOC(C)=O,570,700,Yes,647.334,C37H35B2F4N5,5.1022,-11.005,5,1,470.88,0.07195,45.25,-0.95722,5,7918
6108,CC1=[N+]2C(=C(Oc3ccc4c(c3)CC[C@@H]3[C@@H]4CC[C@]4(C)C(=O)CC[C@@H]34)c3ccc(C)n3[B-]2(F)F)C=C1c1cc2n(c1)[B-](F)(F)[N+]1=CC=CC1=C2c1c(C)cc(C)cc1C,C1CCCCC1,579.5,630,Yes,796.522,C47H46B2F4N4O2,8.0955,-13.827,6,0,564.64,0.080511,59.52,-1.9027,4,1.48E+04
6109,CC1=[N+]2C(=C(Oc3ccc4c(c3)CC[C@@H]3[C@@H]4CC[C@]4(C)C(=O)CC[C@@H]34)c3ccc(C)n3[B-]2(F)F)C=C1c1cc2n(c1)[B-](F)(F)[N+]1=CC=CC1=C2c1c(C)cc(C)cc1C,CCOC(C)=O,574,670,Yes,796.522,C47H46B2F4N4O2,8.0955,-13.827,6,0,564.64,0.080511,59.52,-1.9027,4,1.48E+04
6110,CC1=[N+]2C(=C(Oc3cc(C)c4c(c3)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O4)c3ccc(C)n3[B-]2(F)F)C=C1c1cc2n(c1)[B-](F)(F)[N+]1=CC=CC1=C2c1c(C)cc(C)cc1C,C1CCCCC1,570.5,632,Yes,928.812,C56H70B2F4N4O2,13.031,-16.264,6,0,713.99,0.059413,51.68,-4.2932,16,2.53E+04
6111,CC1=[N+]2C(=C(Oc3cc(C)c4c(c3)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O4)c3ccc(C)n3[B-]2(F)F)C=C1c1cc2n(c1)[B-](F)(F)[N+]1=CC=CC1=C2c1c(C)cc(C)cc1C,CCOC(C)=O,575,662,Yes,928.812,C56H70B2F4N4O2,13.031,-16.264,6,0,713.99,0.059413,51.68,-4.2932,16,2.53E+04
6112,C#Cc1cccc2ccccc12,C1CCCCC1,310,330,Yes,152.196,C12H8,2.9552,-2.655,0,0,131.67,0,0,-2.0007,0,182
6113,C#Cc1cccc2ccccc12,ClCCl,312,334,Yes,152.196,C12H8,2.9552,-2.655,0,0,131.67,0,0,-2.0007,0,182
6114,C#Cc1cccc2ccccc12,CO,309,332,Yes,152.196,C12H8,2.9552,-2.655,0,0,131.67,0,0,-2.0007,0,182
6115,C#Cc1cccc2ccccc12,CC#N,306,329,Yes,152.196,C12H8,2.9552,-2.655,0,0,131.67,0,0,-2.0007,0,182
6116,C#Cc1ccc2ccc3cccc4ccc1c2c34,C1CCCCC1,357,383,Yes,226.277,C18H10,4.7908,-5.505,0,0,176.45,0,0,-2.0007,0,511
6117,C#Cc1ccc2ccc3cccc4ccc1c2c34,ClCCl,358,384,Yes,226.277,C18H10,4.7908,-5.505,0,0,176.45,0,0,-2.0007,0,511
6118,C#Cc1ccc2ccc3cccc4ccc1c2c34,CO,355,383,Yes,226.277,C18H10,4.7908,-5.505,0,0,176.45,0,0,-2.0007,0,511
6119,C#Cc1ccc2ccc3cccc4ccc1c2c34,CC#N,356,384,Yes,226.277,C18H10,4.7908,-5.505,0,0,176.45,0,0,-2.0007,0,511
6120,C(C#Cc1ccc2ccc3cccc4ccc1c2c34)#Cc1cccc2ccccc12,C1CCCCC1,409,411,Yes,376.457,C30H16,8.609,-10.9,0,0,306.6,0,0,-7.3841,1,2661
6121,C(C#Cc1ccc2ccc3cccc4ccc1c2c34)#Cc1cccc2ccccc12,ClCCl,412,420,Yes,376.457,C30H16,8.609,-10.9,0,0,306.6,0,0,-7.3841,1,2661
6122,C(C#Cc1ccc2ccc3cccc4ccc1c2c34)#Cc1cccc2ccccc12,CO,406,414,Yes,376.457,C30H16,8.609,-10.9,0,0,306.6,0,0,-7.3841,1,2661
6123,C(C#Cc1ccc2ccc3cccc4ccc1c2c34)#Cc1cccc2ccccc12,CC#N,407,420,Yes,376.457,C30H16,8.609,-10.9,0,0,306.6,0,0,-7.3841,1,2661
